date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:55:12	16730/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/index.html	(from )
11:55:12	1395/1395	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2006:24:14%20GMT	http://www.cplusplus.com/robots.txt		(from )
11:55:12	20963/20963	---M--	200	added ('OK')	text/css	etag:%222b500c4-51e3-4cb0ca0671980%22	http://www.cplusplus.com/v311/main.css	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/v311/main.css	(from )
11:55:13	36044/36044	---M--	200	added ('OK')	application/x-javascript	etag:%222b500c5-8ccc-4ca08629f5180%22	http://www.cplusplus.com/v311/main.js	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/v311/main.js	(from )
11:55:14	13386/13386	---M--	200	added ('OK')	text/javascript	etag:13845740533913470703	http://pagead2.googlesyndication.com/pagead/show_ads.js	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/pagead2.googlesyndication.com/pagead/show_ads.js	(from )
11:55:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Nov%202012%2006:24:17%20GMT	http://www.cplusplus.com/reference/iostream/cin.html	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/iostream/cin.3.delayed	(from )
11:55:15	7356/7356	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/cassert/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/cassert/index.html	(from http://www.cplusplus.com/reference/)
11:55:15	15693/-1	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/cctype/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/cctype/index.html	(from http://www.cplusplus.com/reference/)
11:55:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Nov%202012%2006:24:18%20GMT	http://www.cplusplus.com/reference/iostream/cout.html	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/iostream/cout.4.delayed	(from )
11:55:16	7414/7414	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/cerrno/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/cerrno/index.html	(from http://www.cplusplus.com/reference/)
11:55:16	11720/0	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/index.html	(from http://www.cplusplus.com/reference/)
11:55:16	7991/7991	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/ciso646/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/ciso646/index.html	(from http://www.cplusplus.com/reference/)
11:55:17	11111/-1	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/cfloat/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/cfloat/index.html	(from http://www.cplusplus.com/reference/)
11:55:17	9671/0	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/climits/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/climits/index.html	(from http://www.cplusplus.com/reference/)
11:55:17	2517/2517	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2006:24:19%20GMT	http://www.cplusplus.com/reference/new.cgi	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/new.html	(from )
11:55:17	8813/8813	---M--	200	added ('OK')	image/gif	etag:%222b60062-226d-49df58da82d00%22	http://www.cplusplus.com/img/iostream.gif	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/img/iostream.gif	(from )
11:55:18	10401/-1	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/clocale/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/clocale/index.html	(from http://www.cplusplus.com/reference/)
11:55:18	2534/2534	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2006:24:20%20GMT	http://www.cplusplus.com/reference/edit.cgi	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit.html	(from )
11:55:19	8152/0	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/csetjmp/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/csetjmp/index.html	(from http://www.cplusplus.com/reference/)
11:55:19	13443/-1	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/cmath/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/cmath/index.html	(from http://www.cplusplus.com/reference/)
11:55:19	2540/2540	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2006:24:21%20GMT	http://www.cplusplus.com/reference/delete.cgi	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete.html	(from )
11:55:20	9074/-1	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/csignal/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/csignal/index.html	(from http://www.cplusplus.com/reference/)
11:55:20	9557/0	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/cstdarg/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/cstdarg/index.html	(from http://www.cplusplus.com/reference/)
11:55:20	8606/-1	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/cstddef/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/cstddef/index.html	(from http://www.cplusplus.com/reference/)
11:55:23	14197/-1	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/cstring/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/cstring/index.html	(from http://www.cplusplus.com/reference/)
11:55:23	20993/-1	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/cstdlib/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/cstdlib/index.html	(from http://www.cplusplus.com/reference/)
11:55:24	1055/1055	---M--	200	added ('OK')	image/png	etag:%222b500c8-41f-4ca0860f41280%22	http://www.cplusplus.com/v311/bgv.png	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/v311/bgv.png	(from http://www.cplusplus.com/reference/)
11:55:24	28894/0	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/cstdio/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/cstdio/index.html	(from http://www.cplusplus.com/reference/)
11:55:24	11439/-1	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/ctime/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/ctime/index.html	(from http://www.cplusplus.com/reference/)
11:55:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Nov%202012%2006:24:27%20GMT	http://www.cplusplus.com/reference/misc/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/misc/index.html	(from http://www.cplusplus.com/reference/)
11:55:25	7658/7658	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/std/limits/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/std/limits/index.html	(from http://www.cplusplus.com/reference/)
11:55:25	118/118	---M--	200	added ('OK')	image/png	etag:%222b500ca-76-4ca0860f41280%22	http://www.cplusplus.com/v311/bgh.png	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/v311/bgh.png	(from http://www.cplusplus.com/reference/)
11:55:25	7432/7432	---M--	200	added ('OK')	image/png	etag:%222b600b5-1d08-4ca0859eb8900%22	http://www.cplusplus.com/img/meetingcpp.png	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/img/meetingcpp.png	(from http://www.cplusplus.com/reference/)
11:55:25	7460/7460	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/std/typeinfo/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/std/typeinfo/index.html	(from http://www.cplusplus.com/reference/)
11:55:26	1404/1404	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Nov%202012%2006:24:28%20GMT	http://www.cplusplus.com/ico/treevline.png	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/ico/treevline.d.delayed	(from http://www.cplusplus.com/reference/)
11:55:27	9672/0	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/std/new/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/std/new/index.html	(from http://www.cplusplus.com/reference/)
11:55:27	7602/7602	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/std/utility/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/std/utility/index.html	(from http://www.cplusplus.com/reference/)
11:55:28	10794/0	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/std/exception/exception/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/std/exception/exception/index.html	(from http://www.cplusplus.com/reference/)
11:55:28	9289/0	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/std/stdexcept/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/std/stdexcept/index.html	(from http://www.cplusplus.com/reference/)
11:55:30	8505/8505	---M--	200	added ('OK')	image/gif	etag:%222b600a3-2139-4a6499b0d34c0%22	http://www.cplusplus.com/ico/progress.gif	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/ico/progress.gif	(from http://www.cplusplus.com/reference/)
11:55:30	19940/0	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/std/functional/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/std/functional/index.html	(from http://www.cplusplus.com/reference/)
11:55:30	11006/-1	---M--	200	added ('OK')	text/html	etag:1352887157	http://www.cplusplus.com/reference/std/memory/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/std/memory/index.html	(from http://www.cplusplus.com/reference/)
11:55:31	7981/7981	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/string/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/string/index.html	(from http://www.cplusplus.com/reference/)
11:55:32	2558/2558	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2006:24:34%20GMT	http://www.cplusplus.com/reference/new.cgi?a=clibrary	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/new6f6d.html	(from http://www.cplusplus.com/reference/)
11:55:34	12887/0	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/stl/bitset/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/stl/bitset/index.html	(from http://www.cplusplus.com/reference/)
11:55:34	99184/99184	---M--	200	added ('OK')	image/png	etag:%222b500c9-18370-4ca08610354c0%22	http://www.cplusplus.com/v311/bg.png	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/v311/bg.png	(from http://www.cplusplus.com/reference/)
11:55:35	24738/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/std/locale/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/std/locale/index.html	(from http://www.cplusplus.com/reference/)
11:55:35	23185/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/stl/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/stl/index.html	(from http://www.cplusplus.com/reference/)
11:55:35	2575/2575	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2006:24:37%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit6f6d.html	(from http://www.cplusplus.com/reference/)
11:55:36	1425/1425	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Nov%202012%2006:24:38%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete.116f6d.delayed	(from http://www.cplusplus.com/reference/)
11:55:37	17909/0	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/stl/deque/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/stl/deque/index.html	(from http://www.cplusplus.com/reference/)
11:55:37	18719/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/stl/list/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/stl/list/index.html	(from http://www.cplusplus.com/reference/)
11:55:38	20685/0	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/stl/map/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/stl/map/index.html	(from http://www.cplusplus.com/reference/)
11:55:38	17328/0	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/stl/multimap/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/stl/multimap/index.html	(from http://www.cplusplus.com/reference/)
11:55:39	2586/2586	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2006:24:41%20GMT	http://www.cplusplus.com/reference/new.cgi?a=clibrary+cassert	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/newb21b.html	(from http://www.cplusplus.com/reference/)
11:55:40	10252/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/stl/queue/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/stl/queue/index.html	(from http://www.cplusplus.com/reference/)
11:55:40	16777/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/stl/multiset/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/stl/multiset/index.html	(from http://www.cplusplus.com/reference/)
11:55:40	11754/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/stl/priority_queue/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/stl/priority_queue/index.html	(from http://www.cplusplus.com/reference/)
11:55:40	2603/2603	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2006:24:42%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cassert	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editb21b.html	(from http://www.cplusplus.com/reference/)
11:55:41	17386/0	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/stl/set/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/stl/set/index.html	(from http://www.cplusplus.com/reference/)
11:55:41	9983/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/stl/stack/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/stl/stack/index.html	(from http://www.cplusplus.com/reference/)
11:55:42	1425/1425	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Nov%202012%2006:24:44%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cassert	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete.14b21b.delayed	(from http://www.cplusplus.com/reference/)
11:55:43	20362/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/stl/vector/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/stl/vector/index.html	(from http://www.cplusplus.com/reference/)
11:55:43	17354/0	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/std/iterator/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/std/iterator/index.html	(from http://www.cplusplus.com/reference/)
11:55:43	7965/7965	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/std/numeric/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/std/numeric/index.html	(from http://www.cplusplus.com/reference/)
11:55:45	11962/0	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/std/complex/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/std/complex/index.html	(from http://www.cplusplus.com/reference/)
11:55:45	24203/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/algorithm/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/algorithm/index.html	(from http://www.cplusplus.com/reference/)
11:55:46	13638/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/std/valarray/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/std/valarray/index.html	(from http://www.cplusplus.com/reference/)
11:55:46	2583/2583	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2006:24:48%20GMT	http://www.cplusplus.com/reference/new.cgi?a=clibrary+cctype	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/new0297.html	(from http://www.cplusplus.com/reference/)
11:55:47	17969/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/iostream/ios_base/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/iostream/ios_base/index.html	(from http://www.cplusplus.com/reference/)
11:55:48	24392/0	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/iostream/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/iostream/index.html	(from http://www.cplusplus.com/reference/)
11:55:48	16894/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/iostream/ios/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/iostream/ios/index.html	(from http://www.cplusplus.com/reference/)
11:55:48	2600/2600	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2006:24:50%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cctype	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit0297.html	(from http://www.cplusplus.com/reference/)
11:55:50	23864/0	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/iostream/istream/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/iostream/istream/index.html	(from http://www.cplusplus.com/reference/)
11:55:51	19379/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/iostream/iostream/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/iostream/iostream/index.html	(from http://www.cplusplus.com/reference/)
11:55:51	1425/1425	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Nov%202012%2006:24:53%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cctype	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete.170297.delayed	(from http://www.cplusplus.com/reference/)
11:55:52	21488/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/iostream/ostream/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/iostream/ostream/index.html	(from http://www.cplusplus.com/reference/)
11:55:52	24062/0	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/iostream/streambuf/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/iostream/streambuf/index.html	(from http://www.cplusplus.com/reference/)
11:55:52	8583/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/iostream/cin/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/iostream/cin/index.html	(from http://www.cplusplus.com/reference/)
11:55:52	8533/0	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/iostream/cout/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/iostream/cout/index.html	(from http://www.cplusplus.com/reference/)
11:55:53	2583/2583	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2006:24:55%20GMT	http://www.cplusplus.com/reference/new.cgi?a=clibrary+cerrno	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/new0380.html	(from http://www.cplusplus.com/reference/)
11:55:54	18393/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/iostream/ifstream/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/iostream/ifstream/index.html	(from http://www.cplusplus.com/reference/)
11:55:54	2600/2600	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2006:24:56%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cerrno	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit0380.html	(from http://www.cplusplus.com/reference/)
11:55:55	16734/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/iostream/ofstream/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/iostream/ofstream/index.html	(from http://www.cplusplus.com/reference/)
11:55:55	20012/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/iostream/fstream/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/iostream/fstream/index.html	(from http://www.cplusplus.com/reference/)
11:55:56	1425/1425	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Nov%202012%2006:24:58%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cerrno	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete.1a0380.delayed	(from http://www.cplusplus.com/reference/)
11:55:56	16899/0	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/iostream/filebuf/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/iostream/filebuf/index.html	(from http://www.cplusplus.com/reference/)
11:55:57	17250/0	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/iostream/istringstream/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/iostream/istringstream/index.html	(from http://www.cplusplus.com/reference/)
11:55:58	19219/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/iostream/stringstream/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/iostream/stringstream/index.html	(from http://www.cplusplus.com/reference/)
11:55:58	15928/0	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/iostream/ostringstream/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/iostream/ostringstream/index.html	(from http://www.cplusplus.com/reference/)
11:55:58	7863/7863	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/cstdbool/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/cstdbool/index.html	(from http://www.cplusplus.com/reference/clibrary/)
11:55:59	14929/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/iostream/stringbuf/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/iostream/stringbuf/index.html	(from http://www.cplusplus.com/reference/)
11:55:59	8325/-1	---M--	200	added ('OK')	text/html	etag:1347512400	http://www.cplusplus.com/reference/std/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/std/index.html	(from http://www.cplusplus.com/reference/)
11:55:59	2583/2583	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2006:25:01%20GMT	http://www.cplusplus.com/reference/new.cgi?a=clibrary+cfloat	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/new1952.html	(from http://www.cplusplus.com/reference/)
11:56:01	9822/0	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/cassert/assert/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/cassert/assert/index.html	(from http://www.cplusplus.com/reference/clibrary/cassert/)
11:56:01	15136/0	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/cstdint/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/cstdint/index.html	(from http://www.cplusplus.com/reference/clibrary/)
11:56:01	14427/-1	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/cwctype/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/cwctype/index.html	(from http://www.cplusplus.com/reference/clibrary/)
11:56:02	2600/2600	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2006:25:04%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cfloat	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit1952.html	(from http://www.cplusplus.com/reference/)
11:56:03	11218/-1	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/cctype/isalnum/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/cctype/isalnum/index.html	(from http://www.cplusplus.com/reference/clibrary/cctype/)
11:56:03	26803/-1	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/cwchar/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/cwchar/index.html	(from http://www.cplusplus.com/reference/clibrary/)
11:56:03	11614/-1	---M--	200	added ('OK')	text/html	etag:1351951534	http://www.cplusplus.com/reference/clibrary/cctype/isalpha/	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/clibrary/cctype/isalpha/index.html	(from http://www.cplusplus.com/reference/clibrary/cctype/)
